id,screen_name,friends_count,followers_count,created_at,retweet_count,location,source,text,statuses_count,verified,url
1291312699868090368,Alantburn,133,82,2010-04-20 14:29:34,2,,Twitter for Android,RT @quodliberavem: Anti-TrumpLefties #JeremyVine and #DrSarahJarvis falsely claimed safe drug was dangerous to discredit Trump. #hcqworks #…,,False,https://twitter.com/Alantburn/status/1291312699868090368
1291312643190464514,Shabellki,164,116,2020-04-22 08:38:48,1385,,Twitter for Android,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/Shabellki/status/1291312643190464514
1291312615734611969,TimOwensNP,519,329,2010-01-17 15:40:28,1385,,Twitter Web App,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/TimOwensNP/status/1291312615734611969
1291312338616934400,TimInEngland,896,330,2019-09-17 14:18:49,6,,Twitter for Android,"RT @PoliticsPleb: What a surprise, @stella_immanuel and the other American doctors who put their livelihoods on the line were more than lik…",,False,https://twitter.com/TimInEngland/status/1291312338616934400
1291312218710200321,zippitib,350,163,2009-11-11 20:27:50,25,,Twitter for iPhone,RT @tan123: #HCQWorks,,False,https://twitter.com/zippitib/status/1291312218710200321
1291312209939881984,truthswarm,2430,2540,2014-11-10 08:44:58,6,,Twitter Web App,"RT @PoliticsPleb: What a surprise, @stella_immanuel and the other American doctors who put their livelihoods on the line were more than lik…",,False,https://twitter.com/truthswarm/status/1291312209939881984
1291311759932788737,JamieGlazov,8174,39781,2011-05-03 16:38:01,1385,,Twitter Web App,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/JamieGlazov/status/1291311759932788737
1291311659701526528,xxjuly_,281,348,2012-02-17 03:54:40,525,,Twitter for iPhone,RT @James6hcp: Doctor says he and other physicians are afraid to speak out about the effectiveness of hydroxychloroquine for “FEAR of REPRI…,,False,https://twitter.com/xxjuly_/status/1291311659701526528
1291311640026083328,ChrisLeeha,154,247,2020-01-23 04:56:56,396,,Twitter for Android,"RT @paulmuaddib61: #HCQWorks #QPlusNews 

HIV, Q fever, fungal infections, rheumatological, cardiovascular, kidney, diabetes, insulin, thro…",,False,https://twitter.com/ChrisLeeha/status/1291311640026083328
1291311267093848067,PoliticsPleb,797,1655,2019-11-18 18:44:59,6,,Twitter Web App,"What a surprise, @stella_immanuel and the other American doctors who put their livelihoods on the line were more th… https://t.co/InkqIT3ZVs",,False,https://twitter.com/PoliticsPleb/status/1291311267093848067
1291310422625333249,vlm0134,263,83,2012-01-30 21:06:07,844,,Twitter for iPhone,"RT @OSTERElizabeth1: Le tableau de la honte! A tous les anti #Raoult, anti #Hydroxychloroquine, pro #Gilead #NoFakemed et trolls en tout ge…",,False,https://twitter.com/vlm0134/status/1291310422625333249
1291310017115820033,Technocorp,475,296,2011-03-10 15:20:53,1385,,Twitter Web App,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/Technocorp/status/1291310017115820033
1291309243413540867,wayneschultz75,317,148,2015-01-23 19:47:45,1385,,Twitter for iPhone,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/wayneschultz75/status/1291309243413540867
1291307454932963330,Unite2020_NL,173,64,2020-06-05 08:01:07,0,,Twitter Web App,"@RTLnieuws Ik ben wel benieuwd of kamerleden worden/zijn getest en wat de uitslag was?
En wat zij (gaan) gebruiken… https://t.co/dbihJQ4giE",,False,https://twitter.com/Unite2020_NL/status/1291307454932963330
1291305946258366465,cq2101,53684,54734,2016-03-30 04:31:04,83,,Twitter for iPhone,"RT @paulmuaddib61: @realDonaldTrump @GenFlynn 👉#QPlusNews👈 
#HCQWorks for T2 Diabetes

""A favorable effect of HCQ on glucose &amp; lipid metabo…",,False,https://twitter.com/cq2101/status/1291305946258366465
1291305059825983488,cq2101,53684,54734,2016-03-30 04:31:04,47,,Twitter for iPhone,"RT @paulmuaddib61: 👉#HCQWorks   Effective Against SARS-CoV   Part 2⃣
👉#QPlusNews https://t.co/QUjQReaLlN",,False,https://twitter.com/cq2101/status/1291305059825983488
1291304788374753284,cq2101,53684,54734,2016-03-30 04:31:04,64,,Twitter for iPhone,"RT @paulmuaddib61: 👉#HCQWorks   Effective Against SARS-CoV   Part 3⃣
👉#QPlusNews https://t.co/wTncVhlcpw",,False,https://twitter.com/cq2101/status/1291304788374753284
1291304407238311937,usfuture2,10,10,2019-07-01 16:33:16,0,,Twitter Web App,"Advance-Heaven, Ignorance-Hell.
The End Times are really here.
Bless
#HCQworks
#God
#Allah
#Yahweh
the
#Angel… https://t.co/06j7ZXZ1Kp",,False,https://twitter.com/usfuture2/status/1291304407238311937
1291303687982329856,zedbyrne,509,95,2013-10-06 16:01:06,1385,,Twitter for iPhone,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/zedbyrne/status/1291303687982329856
1291302629927030787,pegalomania,3516,3744,2016-11-22 21:19:51,1385,,Twitter Web App,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/pegalomania/status/1291302629927030787
1291302466340794369,SuzieMoonLily,40,160,2017-02-15 09:56:53,1385,,Twitter for iPhone,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/SuzieMoonLily/status/1291302466340794369
1291302440935936001,KAILIBRIGHT,77,217,2012-02-07 03:41:48,0,,Twitter Web App,"@drsimonegold @HallelujahHC You are the Medical Gold Standard.⭐
Thank you so much for your bravery and bold directi… https://t.co/s8XH7ApSKV",,False,https://twitter.com/KAILIBRIGHT/status/1291302440935936001
1291302436687290369,RonSowers1,2124,1715,2017-01-21 18:16:45,1385,,Twitter Web App,"RT @dockaurG: Watch this. 

Then watch it again.

Let what @drsimonegold is courageously saying sink in. Dr. Gold is bravely fighting for y…",,False,https://twitter.com/RonSowers1/status/1291302436687290369
